CourseSectionOrigID,Bb_UserPK,EnrollmentStatus,EnrollmentReason,Gender,FinalGradeCEMS,Gradebook_Item,Item_Position,Gradebook_Type,Gradebook_Date,Grade_Category,Status,Points_Earned,Points_Attempted,Points_Possible,last_access_date
FrScA-S216-01,85123,Approved/Enrolled,Course Unavailable at Local School,F,81.71557562,7-2.1: Questioned Documents Case Studies DB #9,45,N,35:50.3,Hw,,5,0,5,34:16.5
FrScA-S216-01,85123,Approved/Enrolled,Course Unavailable at Local School,F,81.71557562,7-2.2: Handwriting Analysis,46,N,49:32.5,Hw,,5,0,5,34:16.5
FrScA-S216-01,85123,Approved/Enrolled,Course Unavailable at Local School,F,81.71557562,PROGRESS CHECK 4 @ 05-16-16,47,P,NULL,,,306,358,358,34:16.5
FrScA-S216-01,85123,Approved/Enrolled,Course Unavailable at Local School,F,81.71557562,7-3.1: TWEAS Case DB #10,48,N,57:56.9,Hw,,5,0,5,34:16.5
FrScA-S216-01,85123,Approved/Enrolled,Course Unavailable at Local School,F,81.71557562,7-3.2: TWEAS Case Ð Solve the Crime Assignment,49,N,09:10.2,Hw,,10,0,10,34:16.5
FrScA-S216-01,85123,Approved/Enrolled,Course Unavailable at Local School,F,81.71557562,Unit 7 Assessment,50,N,39:49.1,Qz,,16,0,20,34:16.5
FrScA-S216-01,85123,Approved/Enrolled,Course Unavailable at Local School,F,81.71557562,8-1.1: The Final Case Ð Solve the Crime Assignment,51,N,33:58.6,Hw,,25,0,50,34:16.5
FrScA-S216-01,85123,Approved/Enrolled,Course Unavailable at Local School,F,81.71557562,POINTS EARNED & TOTAL COURSE POINTS,53,T,NULL,,,362,0,443,34:16.5
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,POINTS EARNED & TOTAL COURSE POINTS,8,T,NULL,,,394.5,0,443,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,WORK ATTEMPTED,9,T,NULL,,,394.5,428,428,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,0-1.1: Intro Assignment - Send a Message to Your Instructor,10,N,24:42.1,Hw,,5,0,5,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,0-1.2: Intro Assignment - DB #1,11,N,53:04.1,Hw,,5,0,5,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,0-1.3: Intro Assignment - Submitting Files,12,N,14:09.6,Hw,,5,0,5,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,1-1.1: Lesson 1-1 Graphic Organizer,13,N,55:18.3,Hw,,5,0,5,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,1-2.1: Explore a Career Assignment,14,N,59:09.7,Hw,,12,0,12,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,1-2.2: Explore a Career DB #2,15,N,57:33.0,Hw,,5,0,5,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,PROGRESS CHECK 1 @ 02-18-16,16,P,NULL,,,37,37,37,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,1-2.3: Lesson 1-2 Graphic Organizer,17,N,20:21.7,Hw,,5,0,5,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,Unit 1 Assessment,18,N,01:36.6,Qz,,18,0,20,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,2-1.1: Crime Scene DB #3,19,N,04:23.0,Hw,,5,0,5,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,2-2.1: Evidence Collection DB #4,20,N,26:59.8,Hw,,5,0,5,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,2-3.1: Hair Analysis Lab,21,N,24:14.1,Hw,,10,0,10,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,2-3: Discussion,22,N,27:48.8,Hw,,5,0,5,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,Unit 2 Assessment,23,N,04:59.0,Qz,,26,0,28,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,3-1.1: BrainPop Periodic Table of the Elements,24,N,NULL,,,NULL,0,5,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,3-1.2: Periodic Table of the Elements Lab,25,N,00:58.8,Hw,,9,0,10,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,3-2.1: pH Analysis Lab,26,N,20:49.2,Hw,,10,0,10,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,3-3.1: Drug Analysis and Toxicology DB #5,27,N,39:34.2,Hw,,5,0,5,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,PROGRESS CHECK 2 @ 03-16-16,28,P,NULL,,,135,145,145,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,3-4.1: A Very Cold Case DB #6,29,N,13:16.8,Hw,,5,0,5,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,3-4.2: Mystery Powder Lab,30,N,44:58.6,Hw,,10,0,10,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,Unit 3 Assessment,31,N,29:11.2,Qz,,24,0,30,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,4-1.1: Compare/Contrast Microscopes Assignment,32,N,35:24.7,Hw,,15,0,15,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,4-2.1: Summary of the Case of Karyn Slover Assignment,33,N,NULL,Hw,,NULL,0,10,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,Unit 4 Assessment,34,N,22:08.8,Qz,,14,0,24,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,5-1.1: BrainPop Video on DNA,35,N,57:14.3,,,5,0,5,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,5-1.2: DNA DB #7,36,N,33:59.6,Hw,,5,0,5,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,PROGRESS CHECK 3 @ 04-19-16,37,P,NULL,,,213,249,249,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,5-2.1: DNA Lab,38,N,23:49.6,Hw,,10,0,10,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,Unit 5 Assessment,39,N,48:25.0,Qz,,20,0,24,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,6-1.1: History of Fingerprinting and the Application to Solving Crimes,40,N,30:03.0,Hw,,10,0,10,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,6-2.1: Fingerprint Analysis Assignment,41,N,42:54.1,Hw,,9.5,0,10,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,42,N,25:53.0,Hw,,5,0,5,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,Unit 6 Assessment,43,N,12:57.6,Qz,,30,0,30,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,7-1.1: Can You Identify a Forgery? Assignment,44,N,28:36.6,Hw,,10,0,10,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,7-2.1: Questioned Documents Case Studies DB #9,45,N,16:38.7,Hw,,5,0,5,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,7-2.2: Handwriting Analysis,46,N,23:50.8,Hw,,5,0,5,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,PROGRESS CHECK 4 @ 05-16-16,47,P,NULL,,,317.5,358,358,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,7-3.1: TWEAS Case DB #10,48,N,35:36.7,Hw,,5,0,5,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,7-3.2: TWEAS Case Ð Solve the Crime Assignment,49,N,22:00.3,Hw,,10,0,10,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,Unit 7 Assessment,50,N,49:03.8,Qz,,12,0,20,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,8-1.1: The Final Case Ð Solve the Crime Assignment,51,N,39:14.3,Hw,,50,0,50,29:39.8
FrScA-S216-01,85258,Approved/Enrolled,Course Unavailable at Local School,F,89.05191874,POINTS EARNED & TOTAL COURSE POINTS,53,T,NULL,,,394.5,0,443,29:39.8
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,POINTS EARNED & TOTAL COURSE POINTS,8,T,NULL,,,415,0,443,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,WORK ATTEMPTED,9,T,NULL,,,415,433,433,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,0-1.1: Intro Assignment - Send a Message to Your Instructor,10,N,23:39.9,Hw,,5,0,5,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,0-1.2: Intro Assignment - DB #1,11,N,50:17.0,Hw,,5,0,5,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,0-1.3: Intro Assignment - Submitting Files,12,N,01:23.5,Hw,,5,0,5,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,1-1.1: Lesson 1-1 Graphic Organizer,13,N,48:05.0,Hw,,5,0,5,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,1-2.1: Explore a Career Assignment,14,N,09:06.3,Hw,,12,0,12,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,1-2.2: Explore a Career DB #2,15,N,03:05.0,Hw,,5,0,5,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,PROGRESS CHECK 1 @ 02-18-16,16,P,NULL,,,37,37,37,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,1-2.3: Lesson 1-2 Graphic Organizer,17,N,45:20.6,Hw,,5,0,5,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,Unit 1 Assessment,18,N,35:44.3,Qz,,18,0,20,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,2-1.1: Crime Scene DB #3,19,N,06:25.1,Hw,,5,0,5,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,2-2.1: Evidence Collection DB #4,20,N,38:10.9,Hw,,5,0,5,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,2-3.1: Hair Analysis Lab,21,N,25:51.6,Hw,,10,0,10,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,2-3: Discussion,22,N,19:17.6,Hw,,5,0,5,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,Unit 2 Assessment,23,N,25:09.3,Qz,,28,0,28,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,3-1.1: BrainPop Periodic Table of the Elements,24,N,56:55.3,,,5,0,5,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,3-1.2: Periodic Table of the Elements Lab,25,N,44:16.8,Hw,,10,0,10,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,3-2.1: pH Analysis Lab,26,N,46:29.4,Hw,,10,0,10,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,3-3.1: Drug Analysis and Toxicology DB #5,27,N,41:46.3,Hw,,5,0,5,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,PROGRESS CHECK 2 @ 03-16-16,28,P,NULL,,,143,145,145,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,3-4.1: A Very Cold Case DB #6,29,N,56:31.3,Hw,,5,0,5,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,3-4.2: Mystery Powder Lab,30,N,50:48.0,Hw,,10,0,10,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,Unit 3 Assessment,31,N,54:25.2,Qz,,28,0,30,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,4-1.1: Compare/Contrast Microscopes Assignment,32,N,28:53.6,Hw,,15,0,15,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,4-2.1: Summary of the Case of Karyn Slover Assignment,33,N,52:17.0,Hw,,10,0,10,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,Unit 4 Assessment,34,N,16:40.8,Qz,,20,0,24,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,5-1.1: BrainPop Video on DNA,35,N,25:44.3,,,5,0,5,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,5-1.2: DNA DB #7,36,N,46:31.2,Hw,,5,0,5,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,PROGRESS CHECK 3 @ 04-19-16,37,P,NULL,,,241,249,249,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,5-2.1: DNA Lab,38,N,NULL,Hw,,NULL,0,10,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,Unit 5 Assessment,39,N,07:23.5,Qz,,18,0,24,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,6-1.1: History of Fingerprinting and the Application to Solving Crimes,40,N,16:01.1,Hw,,10,0,10,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,6-2.1: Fingerprint Analysis Assignment,41,N,36:27.3,Hw,,10,0,10,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,42,N,34:52.2,Hw,,5,0,5,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,Unit 6 Assessment,43,N,48:37.8,Qz,,30,0,30,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,7-1.1: Can You Identify a Forgery? Assignment,44,N,34:58.7,Hw,,10,0,10,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,7-2.1: Questioned Documents Case Studies DB #9,45,N,20:07.1,Hw,,5,0,5,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,7-2.2: Handwriting Analysis,46,N,41:00.3,Hw,,5,0,5,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,PROGRESS CHECK 4 @ 05-16-16,47,P,NULL,,,334,358,358,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,7-3.1: TWEAS Case DB #10,48,N,24:08.6,Hw,,5,0,5,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,7-3.2: TWEAS Case Ð Solve the Crime Assignment,49,N,28:54.7,Hw,,10,0,10,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,Unit 7 Assessment,50,N,43:51.1,Qz,,16,0,20,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,8-1.1: The Final Case Ð Solve the Crime Assignment,51,N,25:39.8,Hw,,50,0,50,39:11.5
FrScA-S216-01,85287,Approved/Enrolled,Course Unavailable at Local School,F,93.67945824,POINTS EARNED & TOTAL COURSE POINTS,53,T,NULL,,,415,0,443,39:11.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,POINTS EARNED & TOTAL COURSE POINTS,8,T,NULL,,,368,0,443,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,WORK ATTEMPTED,9,T,NULL,,,368,388,388,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,0-1.1: Intro Assignment - Send a Message to Your Instructor,10,N,27:47.8,Hw,,5,0,5,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,0-1.2: Intro Assignment - DB #1,11,N,18:54.3,Hw,,5,0,5,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,0-1.3: Intro Assignment - Submitting Files,12,N,19:10.5,Hw,,5,0,5,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,1-1.1: Lesson 1-1 Graphic Organizer,13,N,01:13.5,Hw,,5,0,5,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,1-2.1: Explore a Career Assignment,14,N,03:30.0,Hw,,12,0,12,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,1-2.2: Explore a Career DB #2,15,N,04:39.1,Hw,,5,0,5,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,PROGRESS CHECK 1 @ 02-18-16,16,P,NULL,,,37,37,37,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,1-2.3: Lesson 1-2 Graphic Organizer,17,N,27:31.0,Hw,,5,0,5,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,Unit 1 Assessment,18,N,15:14.5,Qz,,20,0,20,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,2-1.1: Crime Scene DB #3,19,N,51:11.8,Hw,,5,0,5,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,2-2.1: Evidence Collection DB #4,20,N,11:24.4,Hw,,5,0,5,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,2-3.1: Hair Analysis Lab,21,N,34:20.2,Hw,,10,0,10,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,2-3: Discussion,22,N,NULL,Hw,,NULL,0,5,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,Unit 2 Assessment,23,N,12:36.2,Qz,,28,0,28,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,3-1.1: BrainPop Periodic Table of the Elements,24,N,53:11.4,,,5,0,5,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,3-1.2: Periodic Table of the Elements Lab,25,N,57:41.6,Hw,,10,0,10,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,3-2.1: pH Analysis Lab,26,N,55:32.9,Hw,,10,0,10,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,3-3.1: Drug Analysis and Toxicology DB #5,27,N,40:32.0,Hw,,5,0,5,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,PROGRESS CHECK 2 @ 03-16-16,28,P,NULL,,,140,145,145,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,3-4.1: A Very Cold Case DB #6,29,N,39:09.9,Hw,,5,0,5,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,3-4.2: Mystery Powder Lab,30,N,03:02.2,Hw,,10,0,10,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,Unit 3 Assessment,31,N,19:06.0,Qz,,28,0,30,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,4-1.1: Compare/Contrast Microscopes Assignment,32,N,24:00.5,Hw,,15,0,15,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,4-2.1: Summary of the Case of Karyn Slover Assignment,33,N,17:19.5,Hw,,10,0,10,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,Unit 4 Assessment,34,N,38:04.4,Qz,,18,0,24,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,5-1.1: BrainPop Video on DNA,35,N,53:32.8,,,5,0,5,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,5-1.2: DNA DB #7,36,N,52:52.4,Hw,,5,0,5,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,PROGRESS CHECK 3 @ 04-19-16,37,P,NULL,,,236,249,249,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,5-2.1: DNA Lab,38,N,04:54.4,Hw,,10,0,10,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,Unit 5 Assessment,39,N,13:22.6,Qz,,20,0,24,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,6-1.1: History of Fingerprinting and the Application to Solving Crimes,40,N,17:49.6,Hw,,10,0,10,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,6-2.1: Fingerprint Analysis Assignment,41,N,18:34.7,Hw,,10,0,10,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,42,N,05:52.0,Hw,,5,0,5,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,Unit 6 Assessment,43,N,36:28.4,Qz,,24,0,30,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,7-1.1: Can You Identify a Forgery? Assignment,44,N,30:30.9,Hw,,10,0,10,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,7-2.1: Questioned Documents Case Studies DB #9,45,N,41:50.2,Hw,,5,0,5,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,7-2.2: Handwriting Analysis,46,N,35:07.0,Hw,,5,0,5,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,PROGRESS CHECK 4 @ 05-16-16,47,P,NULL,,,335,358,358,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,7-3.1: TWEAS Case DB #10,48,N,31:13.0,Hw,,5,0,5,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,7-3.2: TWEAS Case Ð Solve the Crime Assignment,49,N,42:35.1,Hw,,10,0,10,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,Unit 7 Assessment,50,N,05:28.8,Qz,,18,0,20,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,8-1.1: The Final Case Ð Solve the Crime Assignment,51,N,NULL,Hw,,NULL,0,50,45:49.5
FrScA-S216-01,85583,Approved/Enrolled,Course Unavailable at Local School,F,83.06997743,POINTS EARNED & TOTAL COURSE POINTS,53,T,NULL,,,368,0,443,45:49.5
FrScA-S216-01,85642,Approved/Enrolled,Course Unavailable at Local School,F,83.74717833,POINTS EARNED & TOTAL COURSE POINTS,8,T,NULL,,,371,0,443,00:52.1
FrScA-S216-01,85642,Approved/Enrolled,Course Unavailable at Local School,F,83.74717833,WORK ATTEMPTED,9,T,NULL,,,371,433,433,00:52.1
FrScA-S216-01,85642,Approved/Enrolled,Course Unavailable at Local School,F,83.74717833,0-1.1: Intro Assignment - Send a Message to Your Instructor,10,N,27:42.3,Hw,,5,0,5,00:52.1
FrScA-S216-01,85642,Approved/Enrolled,Course Unavailable at Local School,F,83.74717833,0-1.2: Intro Assignment - DB #1,11,N,08:54.0,Hw,,5,0,5,00:52.1
FrScA-S216-01,85642,Approved/Enrolled,Course Unavailable at Local School,F,83.74717833,0-1.3: Intro Assignment - Submitting Files,12,N,34:16.1,Hw,,5,0,5,00:52.1
FrScA-S216-01,85642,Approved/Enrolled,Course Unavailable at Local School,F,83.74717833,1-1.1: Lesson 1-1 Graphic Organizer,13,N,36:24.7,Hw,,5,0,5,00:52.1
FrScA-S216-01,85642,Approved/Enrolled,Course Unavailable at Local School,F,83.74717833,1-2.1: Explore a Career Assignment,14,N,40:34.5,Hw,,12,0,12,00:52.1
FrScA-S216-01,85642,Approved/Enrolled,Course Unavailable at Local School,F,83.74717833,1-2.2: Explore a Career DB #2,15,N,41:38.6,Hw,,5,0,5,00:52.1
FrScA-S216-01,85642,Approved/Enrolled,Course Unavailable at Local School,F,83.74717833,PROGRESS CHECK 1 @ 02-18-16,16,P,NULL,,,37,37,37,00:52.1
FrScA-S216-01,85642,Approved/Enrolled,Course Unavailable at Local School,F,83.74717833,1-2.3: Lesson 1-2 Graphic Organizer,17,N,39:07.7,Hw,,5,0,5,00:52.1
FrScA-S216-01,85642,Approved/Enrolled,Course Unavailable at Local School,F,83.74717833,Unit 1 Assessment,18,N,32:06.1,Qz,,20,0,20,00:52.1
FrScA-S216-01,85642,Approved/Enrolled,Course Unavailable at Local School,F,83.74717833,2-1.1: Crime Scene DB #3,19,N,59:47.1,Hw,,5,0,5,00:52.1
FrScA-S216-01,85642,Approved/Enrolled,Course Unavailable at Local School,F,83.74717833,2-2.1: Evidence Collection DB #4,20,N,23:51.0,Hw,,5,0,5,00:52.1
