RespondentId,StartDate,CompletedDate,LanguageCode,opdata_CourseID,opdata_username,"Q1MaincellgroupRow1","Q1MaincellgroupRow2","Q1MaincellgroupRow3","Q1MaincellgroupRow4","Q1MaincellgroupRow5","Q1MaincellgroupRow6","Q1MaincellgroupRow7","Q1MaincellgroupRow8","Q1MaincellgroupRow9","Q1MaincellgroupRow10"
436928,2015.09.21 17:09,2015.09.21 17:10,en,BioA-S116-01,_49147_1,4,3,3,2,4,3,2,4,2,4
436937,2015.09.21 17:44,2015.09.21 17:45,en,BioA-S116-01,_49147_1,4,4,3,2,4,4,2,4,3,4
437129,2015.09.22 8:23,2015.09.22 8:24,en,BioA-S116-01,_49147_1,4,4,4,2,,4,3,4,4,3
437131,2015.09.22 8:30,2015.09.22 8:31,en,FrScA-S116-01,_92214_1,4,5,3,3,4,4,1,3,3,3
437142,2015.09.22 9:06,2015.09.22 9:07,en,BioA-S116-01,_49147_1,5,4,5,1,5,5,2,5,4,5
437158,2015.09.22 10:19,2015.09.22 10:20,en,BioA-S116-01,_49147_1,4,2,3,2,5,3,1,5,3,5
437166,2015.09.22 10:49,2015.09.22 10:50,en,AnPhA-S116-01,_86286_1,4,4,3,2,4,4,4,4,3,5
437169,2015.09.22 10:56,2015.09.22 10:57,en,FrScA-S116-01,_86709_1,5,3,4,1,4,3,3,4,3,4
437173,2015.09.22 11:11,2015.09.22 11:13,en,FrScA-S116-01,_87579_1,4,3,3,2,4,4,3,4,3,3
437191,2015.09.22 12:23,2015.09.22 12:25,en,BioA-S116-01,_49147_1,5,5,4,1,5,5,1,4,4,4
437196,2015.09.22 12:32,2015.09.22 12:33,en,AnPhA-S116-02,_91065_1,4,2,3,1,4,3,2,4,3,4
437212,2015.09.22 13:31,2015.09.22 13:32,en,AnPhA-S116-01,_85970_1,5,5,3,2,4,4,2,4,3,4
437216,2015.09.22 13:48,2015.09.22 13:48,en,AnPhA-S116-02,_91634_1,4,4,3,2,4,4,2,4,3,4
437217,2015.09.22 13:48,2015.09.22 13:49,en,FrScA-S116-01,_55283_1,5,3,4,1,5,5,2,5,3,5
437222,2015.09.22 14:05,2015.09.22 14:06,en,FrScA-S116-01,_53447_1,5,2,3,2,4,2,3,4,2,2
437226,2015.09.22 14:16,2015.09.22 14:18,en,BioA-S116-01,_49147_1,4,4,3,2,4,4,2,4,3,4
437261,2015.09.22 16:27,,en,BioA-S116-01,_49147_1,,,,,,,,,,
437289,2015.09.22 18:36,2015.09.22 18:36,en,BioA-S116-01,_49147_1,5,4,4,1,5,5,1,5,5,5
437307,2015.09.22 20:04,,en,BioA-S116-01,_92152_1,,,,,,,,,,
437315,2015.09.22 20:34,2015.09.22 20:35,en,BioA-S116-01,_92152_1,3,4,2,2,4,4,3,3,4,3
437320,2015.09.22 20:54,2015.09.22 20:55,en,FrScA-S116-01,_92143_1,4,3,3,2,4,3,2,4,3,3
437333,2015.09.22 21:48,2015.09.22 21:49,en,AnPhA-T116-01,_88995_1,4,4,3,1,4,4,1,4,4,4
437453,2015.09.23 7:32,2015.09.23 7:33,en,BioA-S116-01,_49147_1,5,5,5,1,5,5,1,5,5,5
437466,2015.09.23 8:25,2015.09.23 8:26,en,AnPhA-S116-02,_91771_1,5,4,5,1,5,4,2,5,4,5
437495,2015.09.23 10:15,2015.09.23 10:16,en,FrScA-S116-03,_90878_1,4,3,4,2,5,3,3,5,2,5
437498,2015.09.23 10:20,2015.09.23 10:21,en,BioA-S116-01,_49147_1,4,3,3,2,4,4,3,4,4,4
437546,2015.09.23 12:55,2015.09.23 12:56,en,BioA-S116-01,_49147_1,5,5,5,1,5,5,2,5,4,4
437553,2015.09.23 13:02,2015.09.23 13:03,en,AnPhA-S116-02,_91932_1,5,5,4,1,5,5,1,5,5,5
437558,2015.09.23 13:08,2015.09.23 13:10,en,OcnA-S116-02,_92021_1,5,4,4,1,5,5,1,5,5,5
437563,2015.09.23 13:19,2015.09.23 13:20,en,BioA-S116-01,_49147_1,3,4,2,3,3,4,2,4,4,4
437574,2015.09.23 13:43,,en,BioA-S116-01,_49147_1,,,,,,,,,,
437581,2015.09.23 14:08,2015.09.23 14:10,en,BioA-S116-01,_49147_1,3,4,2,2,3,4,,,,3
437584,2015.09.23 14:12,2015.09.23 14:13,en,PhysA-S116-01,_88381_1,4,3,3,2,4,4,3,4,3,3
437585,2015.09.23 14:14,2015.09.23 14:14,en,BioA-S116-01,_49147_1,5,5,5,1,5,5,1,5,5,5
437802,2015.09.24 7:47,2015.09.24 7:48,en,BioA-S116-01,_49147_1,4,4,3,2,4,4,3,4,4,4
437803,2015.09.24 7:49,2015.09.24 7:50,en,FrScA-S116-01,_88501_1,3,2,3,2,4,3,3,4,3,3
437813,2015.09.24 8:24,2015.09.24 8:25,en,FrScA-S116-01,_87489_1,3,1,3,2,3,2,3,3,2,3
437814,2015.09.24 8:22,2015.09.24 8:23,en,BioA-S116-01,_49147_1,5,4,4,2,4,4,1,4,4,4
437818,2015.09.24 8:37,,en,BioA-S116-01,_49147_1,,,,,,,,,,
437820,2015.09.24 8:43,2015.09.24 8:44,en,BioA-S116-01,_49147_1,5,5,5,1,4,4,1,5,4,4
437823,2015.09.24 8:53,,en,BioA-S116-01,_49147_1,,,,,,,,,,
437830,2015.09.24 9:18,2015.09.24 9:19,en,BioA-S116-01,_49147_1,5,4,5,1,5,5,1,5,4,5
437859,2015.09.24 10:43,2015.09.24 10:44,en,BioA-S116-01,_49147_1,4,2,2,3,4,3,2,4,2,2
437875,2015.09.24 11:38,2015.09.24 11:39,en,AnPhA-S116-02,_91319_1,4,5,3,2,4,4,2,4,4,4
437877,2015.09.24 11:40,2015.09.24 11:41,en,BioA-S116-01,_49147_1,4,3,2,2,4,3,2,5,3,4
437884,2015.09.24 12:08,2015.09.24 12:09,en,BioA-S116-01,_49147_1,4,3,2,2,4,3,2,4,4,4
437893,2015.09.24 12:37,2015.09.24 12:38,en,AnPhA-S116-02,_91320_1,4,4,3,3,3,4,3,3,3,3
437903,2015.09.24 12:59,2015.09.24 13:00,en,BioA-S116-01,_49147_1,4,4,3,1,4,4,2,4,4,4
437996,2015.09.24 19:19,2015.09.24 19:20,en,BioA-S116-01,_49147_1,5,5,5,1,5,5,1,5,4,5
438011,2015.09.24 20:21,2015.09.24 20:22,en,FrScA-S116-01,_91471_1,5,4,4,1,5,5,1,4,4,5
438024,2015.09.24 21:21,2015.09.24 21:21,en,BioA-S116-01,_49147_1,4,4,4,1,4,4,3,4,3,4
438158,2015.09.25 8:03,2015.09.25 8:04,en,BioA-S116-01,_49147_1,4,4,3,2,4,3,3,3,3,3
438159,2015.09.25 8:04,2015.09.25 8:06,en,BioA-S116-01,_49147_1,4,4,4,,2,4,2,4,3,4
438168,2015.09.25 8:31,2015.09.25 8:32,en,BioA-S116-01,_49147_1,5,5,3,1,5,5,3,5,5,5
438185,2015.09.25 9:28,2015.09.25 9:29,en,BioA-S116-01,_49147_1,5,4,5,1,5,5,2,5,3,4
438206,2015.09.25 11:43,2015.09.25 11:44,en,PhysA-S116-01,_89425_1,4,3,3,2,4,5,2,4,3,4
438214,2015.09.25 11:15,2015.09.25 11:17,en,PhysA-S116-01,_90333_1,5,4,5,1,4,4,1,4,4,5
438242,2015.09.25 13:13,2015.09.25 13:14,en,BioA-S116-01,_49147_1,4,5,3,2,4,5,2,4,3,4
438330,2015.09.25 19:39,2015.09.25 19:40,en,AnPhA-S116-01,_89142_1,5,4,4,1,5,5,3,5,4,5
438332,2015.09.25 19:42,,en,BioA-S116-01,_49147_1,,,,,,,,,,
438871,2015.09.27 15:40,2015.09.27 15:41,en,AnPhA-S116-02,_79220_1,4,4,3,2,4,4,3,4,4,4
438884,2015.09.27 16:39,2015.09.27 16:40,en,AnPhA-S116-02,_91175_1,5,4,4,1,4,4,1,4,4,5
438889,2015.09.27 16:59,2015.09.27 17:00,en,BioA-S116-01,_49147_1,5,5,4,2,5,5,1,5,4,5
438902,2015.09.27 17:59,2015.09.27 17:59,en,AnPhA-S116-02,_90956_1,5,5,5,1,5,5,2,5,5,5
439102,2015.09.28 9:49,2015.09.28 9:49,en,BioA-S116-01,_49147_1,5,5,3,1,5,5,2,5,5,5
439108,2015.09.28 10:00,,en,BioA-S116-01,_49147_1,,,,,,,,,,
439113,2015.09.28 10:21,2015.09.28 10:22,en,PhysA-S116-01,_57489_1,5,4,5,1,4,4,2,4,3,5
439115,2015.09.28 10:25,2015.09.28 10:26,en,BioA-S116-01,_49147_1,4,4,3,2,4,4,2,4,4,4
439149,2015.09.28 12:45,2015.09.28 12:46,en,PhysA-S116-01,_89490_1,4,3,3,2,4,4,3,3,3,4
439163,2015.09.28 13:44,2015.09.28 13:46,en,OcnA-S116-02,_85487_1,3,5,2,2,4,5,2,4,3,2
439175,2015.09.28 17:44,2015.09.28 17:45,en,BioA-S116-01,_49147_1,5,5,4,1,5,5,2,5,4,5
439182,2015.09.28 15:05,2015.09.28 15:06,en,BioA-S116-01,_49147_1,5,5,3,1,5,5,1,5,5,5
439199,2015.09.28 16:12,,en,BioA-S116-01,_91066_1,,,,,,,,,,
439203,2015.09.28 16:26,2015.09.28 16:27,en,FrScA-S116-01,_89128_1,5,5,3,2,4,5,1,5,4,5
439264,2015.09.28 20:51,,en,FrScA-S116-01,_91471_1,,,,,,,,,,
439271,2015.09.28 21:23,2015.09.28 21:24,en,BioA-S116-01,_49147_1,3,2,3,3,4,4,2,3,2,3
439409,2015.09.29 8:36,2015.09.29 8:36,en,BioA-S116-01,_49147_1,4,5,3,2,4,5,3,4,3,4
439459,2015.09.29 12:19,2015.09.29 12:20,en,BioA-S116-01,_49147_1,4,4,3,2,4,5,3,5,3,4
439724,2015.09.30 9:25,2015.09.30 9:26,en,FrScA-S116-03,_85701_1,4,4,3,2,3,4,2,4,4,5
439765,2015.09.30 11:20,2015.09.30 11:22,en,AnPhA-S116-02,_90396_1,4,3,2,1,4,4,2,4,3,4
439801,2015.09.30 13:12,2015.09.30 13:12,en,BioA-S116-01,_49147_1,,,,,,,,,,
439805,2015.09.30 13:23,2015.09.30 13:24,en,BioA-S116-01,_49147_1,5,5,3,1,4,4,5,5,4,5
439828,2015.09.30 14:26,2015.09.30 14:26,en,BioA-S116-01,_49147_1,5,5,5,1,5,5,1,5,5,5
440009,2015.09.30 22:11,2015.09.30 22:12,en,BioA-S116-01,_49147_1,4,3,3,1,5,3,1,5,3,4
440010,2015.09.30 22:11,2015.09.30 22:12,en,PhysA-S116-01,_76133_1,4,4,2,3,3,3,3,3,2,3
440142,2015.10.01 8:44,2015.10.01 8:44,en,AnPhA-S116-02,_91709_1,4,4,3,1,4,4,2,4,3,4
440144,2015.10.01 8:47,,en,FrScA-S116-01,_92214_1,,,,,,,,,,
440166,2015.10.01 10:06,2015.10.01 10:06,en,BioA-S116-01,_86202_1,3,3,3,3,3,3,3,3,3,3
440223,2015.10.01 13:46,,en,FrScA-S116-01,_86455_1,,,,,,,,,,
440224,2015.10.01 13:46,2015.10.01 13:49,en,FrScA-S116-01,_86455_1,5,2,3,1,5,4,3,5,2,5
440257,2015.10.01 15:48,2015.10.01 15:49,en,BioA-S116-01,_49147_1,4,5,3,2,4,4,2,4,4,4
440272,2015.10.01 16:55,,en,AnPhA-S116-02,_90995_1,,,,,,,,,,
440336,2015.10.01 22:07,2015.10.01 22:08,en,BioA-S116-01,_49147_1,5,5,5,1,4,4,2,5,4,5
440357,2015.10.01 23:48,2015.10.01 23:50,en,BioA-S116-01,_49147_1,3,4,5,2,4,5,2,5,5,5
440473,2015.10.02 8:17,2015.10.02 8:17,en,BioA-S116-01,_49147_1,4,4,4,2,4,4,2,4,4,4
440492,2015.10.02 9:37,,en,PhysA-S116-01,_89295_1,,,,,,,,,,
440547,2015.10.02 12:57,,en,FrScA-S116-01,_87484_1,,,,,,,,,,
440558,2015.10.02 13:36,2015.10.02 13:36,en,AnPhA-S116-02,_57188_1,5,5,3,1,4,5,1,5,5,3
440586,2015.10.02 14:40,2015.10.02 14:41,en,BioA-S116-01,_49147_1,5,1,3,2,4,3,2,4,1,2
440619,2015.10.02 16:59,2015.10.02 17:00,en,PhysA-S116-01,_88091_1,5,5,4,2,4,4,3,5,3,3
440846,2015.10.03 11:22,2015.10.03 11:24,en,AnPhA-S116-02,_92185_1,5,5,4,1,5,5,2,5,4,4
440890,2015.10.03 14:46,,en,BioA-S116-01,_49147_1,,,,,,,,,,
440931,2015.10.03 17:57,,en,PhysA-S116-01,_74551_1,,,,,,,,,,
440932,2015.10.03 17:57,2015.10.03 17:58,en,PhysA-S116-01,_74551_1,4,4,3,2,4,4,2,4,2,3
440933,2015.10.03 18:00,2015.10.03 18:01,en,BioA-S116-01,_49147_1,4,2,3,2,4,3,2,4,3,4
441293,2015.10.04 22:55,2015.10.04 22:56,en,BioA-S116-01,_49147_1,5,4,3,2,4,4,2,4,4,5
441445,2015.10.05 10:19,2015.10.05 10:20,en,BioA-S116-01,_49147_1,4,4,2,2,2,4,3,4,4,2
441458,2015.10.05 11:06,2015.10.05 11:13,en,PhysA-S116-01,_55140_1,5,4,4,1,5,4,1,5,4,5
441460,2015.10.05 11:11,2015.10.05 11:12,en,FrScA-S116-03,_88409_1,5,5,5,1,5,,1,5,4,5
441478,2015.10.05 12:18,2015.10.05 12:19,en,AnPhA-S116-02,_70192_1,5,4,4,1,4,5,2,5,4,5
441826,2015.10.06 14:46,2015.10.06 14:46,en,BioA-S116-01,_49147_1,4,4,4,2,4,4,1,4,4,5
442118,2015.10.07 12:42,2015.10.07 12:43,en,AnPhA-S116-02,_86314_1,4,5,4,1,4,5,1,4,5,4
442147,2015.10.07 14:51,2015.10.07 14:52,en,FrScA-S116-01,_55283_1,5,3,4,1,5,5,3,5,3,5
442370,2015.10.08 8:43,2015.10.08 8:44,en,FrScA-S116-01,_87489_1,4,2,3,2,4,3,3,4,3,4
442407,2015.10.08 10:42,2015.10.08 10:43,en,BioA-S116-01,_49147_1,4,3,3,2,4,4,3,4,3,3
442410,2015.10.08 10:55,2015.10.08 10:56,en,BioA-S116-01,_49147_1,5,4,3,2,5,5,3,4,3,4
442435,2015.10.08 12:41,2015.10.08 12:42,en,FrScA-S116-01,_85651_1,5,3,2,3,3,3,2,3,3,2
442442,2015.10.08 13:13,2015.10.08 13:14,en,BioA-S116-01,_90253_1,4,2,2,2,,3,1,4,5,4
442443,2015.10.08 13:16,2015.10.08 13:17,en,AnPhA-S116-02,_91619_1,4,4,4,2,4,4,2,4,4,4
442445,2015.10.08 13:20,,en,FrScA-S116-01,_86794_1,,,,,,,,,,
442461,2015.10.08 14:21,2015.10.08 14:22,en,FrScA-S116-03,_86882_1,5,3,5,1,5,4,1,5,3,4
442479,2015.10.08 15:41,2015.10.08 15:42,en,AnPhA-S116-02,_56152_1,5,5,3,2,5,5,1,5,3,5
442510,2015.10.08 17:56,2015.10.08 17:57,en,FrScA-S116-01,_87485_1,4,2,2,3,3,3,3,3,3,4
442697,2015.10.09 8:45,2015.10.09 8:47,en,AnPhA-S116-02,_91574_1,4,3,2,2,4,4,2,4,4,4
442797,2015.10.09 14:51,2015.10.09 14:52,en,BioA-S116-01,_92510_1,5,5,5,1,5,5,1,5,5,5
443493,2015.10.11 23:20,2015.10.11 23:21,en,PhysA-S116-01,_92741_1,4,4,4,2,4,4,1,4,4,4
443597,2015.10.12 7:44,2015.10.12 7:44,en,BioA-S116-01,_49147_1,5,5,4,1,5,5,1,5,5,5
443624,2015.10.12 9:38,2015.10.12 9:39,en,BioA-S116-01,_86130_1,4,4,3,2,4,4,3,4,3,3
443688,2015.10.12 14:00,2015.10.12 14:01,en,FrScA-S116-03,_70068_1,4,3,2,1,5,3,2,5,2,5
443997,2015.10.13 13:43,2015.10.13 13:43,en,FrScA-S116-01,_87914_1,4,4,2,2,4,4,2,4,4,4
444239,2015.10.14 8:30,,en,BioA-S116-01,_49147_1,,,,,,,,,,
444331,2015.10.14 14:03,2015.10.14 14:04,en,PhysA-S116-01,_92740_1,4,4,3,3,4,4,2,4,3,4
444420,2015.10.14 20:43,,en,@X@course.course_id@X@,@X@user.user_id@X@,,,,,,,,,,
444648,2015.10.15 13:15,2015.10.15 13:20,en,FrScA-S116-03,_92604_1,4,3,2,4,4,4,3,4,2,2
444675,2015.10.15 15:17,,en,@X@course.course_id@X@,@X@user.user_id@X@,,,,,,,,,,
444752,2015.10.15 21:24,,en,BioA-S116-01,_90995_1,,,,,,,,,,
444891,2015.10.16 8:51,,en,BioA-S116-01,_49147_1,,,,,,,,,,
444975,2015.10.16 12:23,,en,FrScA-S116-03,_92604_1,,,,,,,,,,
445417,2015.10.17 23:09,2015.10.17 23:11,en,PhysA-S116-01,_92725_1,4,2,3,2,4,4,2,4,4,4
445602,2015.10.18 14:21,2015.10.18 14:23,en,PhysA-S116-01,_92724_1,5,4,4,2,4,5,2,4,3,4
445637,2015.10.18 17:07,2015.10.18 17:09,en,PhysA-S116-01,_92733_1,4,3,3,1,4,5,3,4,3,4
445924,2015.10.19 15:13,2015.10.19 15:14,en,PhysA-S116-01,_87171_1,4,5,4,1,4,4,2,5,4,5
445963,2015.10.19 18:11,2015.10.19 18:13,en,PhysA-S116-01,_85522_1,4,4,2,3,4,3,2,4,4,2
445979,2015.10.19 19:28,2015.10.19 19:29,en,PhysA-S116-01,_92743_1,5,4,3,2,4,4,2,4,3,5
446155,2015.10.20 9:25,2015.10.20 9:26,en,BioA-S116-01,_49147_1,4,5,4,1,4,4,2,5,5,4
446182,2015.10.20 11:35,2015.10.20 11:36,en,PhysA-S116-01,_92511_1,3,4,2,2,2,5,2,2,2,2
446317,2015.10.20 20:27,,en,PhysA-S116-01,_79128_1,,,,,,,,,,
446320,2015.10.20 20:33,2015.10.20 20:34,en,FrScA-S116-01,_89128_1,4,4,3,1,4,4,2,4,4,4
446363,2015.10.20 23:49,2015.10.20 23:50,en,PhysA-S116-01,_92727_1,4,4,5,2,4,4,2,4,4,4
446538,2015.10.21 13:07,2015.10.21 13:07,en,FrScA-S116-01,_90433_1,5,4,4,1,5,5,1,5,5,5
446558,2015.10.21 14:31,2015.10.21 14:32,en,PhysA-S116-01,_92729_1,4,4,2,2,4,4,3,4,4,3
446576,2015.10.21 15:46,2015.10.21 15:47,en,AnPhA-S116-02,_91574_1,3,3,2,3,3,3,3,3,3,3
446921,2015.10.22 18:40,2015.10.22 18:41,en,BioA-S116-01,_49147_1,4,3,2,2,4,5,1,4,4,4
447477,2015.10.24 15:29,2015.10.24 15:30,en,PhysA-S116-01,_92726_1,2,3,2,4,3,5,3,2,3,3
447741,2015.10.25 13:06,2015.10.25 13:07,en,PhysA-S116-01,_92729_1,,,,,,,,,,
448098,2015.10.26 14:12,2015.10.26 14:12,en,PhysA-S116-01,_79352_1,4,5,3,2,4,4,2,4,3,3
448179,2015.10.26 20:24,2015.10.26 20:25,en,BioA-S116-01,_92606_1,4,3,3,3,3,3,4,3,3,3
448406,2015.10.27 12:53,2015.10.27 12:54,en,BioA-S116-01,_49147_1,1,1,1,5,1,1,5,1,1,1
449206,2015.10.29 14:00,2015.10.29 14:01,en,PhysA-S116-01,_92732_1,3,3,3,2,4,4,3,4,3,3
449301,2015.10.29 21:33,2015.10.29 21:34,en,OcnA-T116-01,_87955_1,5,4,5,1,4,4,3,5,3,5
452990,2015.11.10 12:02,2015.11.10 12:03,en,BioA-S116-01,_92633_1,4,4,4,2,4,4,2,4,4,4
453382,2015.11.11 16:29,,en,FrScA-S116-03,_90855_1,,,,,,,,,,
453676,2015.11.12 14:34,2015.11.12 14:35,en,AnPhA-S116-01,_86119_1,5,5,4,4,4,5,1,5,4,4
455277,2015.11.17 15:12,2015.11.17 15:13,en,BioA-S116-01,_49147_1,4,2,2,2,4,2,2,4,2,4
457331,2015.11.23 14:24,2015.11.23 14:25,en,PhysA-S116-01,_91038_1,3,4,2,3,3,4,4,4,2,3
458581,2015.11.27 18:21,2015.11.27 18:21,en,BioA-S116-01,_49147_1,4,3,2,2,3,3,3,4,3,3
459800,2015.12.01 13:54,2015.12.01 13:55,en,AnPhA-S116-02,_91574_1,4,4,4,2,4,4,2,4,4,4
459886,2015.12.01 19:59,2015.12.01 20:00,en,BioA-S116-01,_49147_1,4,4,2,2,3,4,2,4,4,3
463220,2015.12.11 10:57,2015.12.11 10:59,en,FrScA-S116-01,_86105_1,4,3,3,4,3,4,1,4,2,3
468356,2015.12.27 19:54,2015.12.27 19:55,en,BioA-S116-01,_86130_1,4,3,3,2,4,4,2,4,4,3
469673,2016.01.01 2:44,,en,PhysA-S116-01,_87171_1,,,,,,,,,,
471875,2016.01.07 8:11,2016.01.07 8:12,en,BioA-S116-01,_49147_1,4,3,3,1,4,4,3,4,3,4
473647,2016.01.12 11:14,2016.01.12 11:14,en,BioA-S116-01,_88568_1,1,1,1,1,1,1,1,1,1,1
478669,2016.01.23 14:01,2016.01.23 14:02,en,BioA-S216-01,_93993_1,4,4,4,1,4,5,2,4,4,4
479110,2016.01.24 18:24,,en,FrScA-S216-01,_66689_1,,,,,,,,,,
479308,2016.01.25 7:28,2016.01.25 7:29,en,AnPhA-S216-01,_76840_1,4,4,3,2,4,4,2,4,4,4
479345,2016.01.25 8:56,2016.01.25 8:57,en,FrScA-S216-01,_94370_1,4,4,5,2,4,4,3,4,4,4
479350,2016.01.25 9:04,2016.01.25 9:04,en,FrScA-S216-01,_66689_1,4,3,3,1,5,4,2,4,3,4
479351,2016.01.25 9:04,2016.01.25 9:05,en,FrScA-S216-01,_71415_1,5,4,5,2,5,4,2,5,3,5
479355,2016.01.25 9:07,,en,FrScA-S216-01,_87861_1,,,,,,,,,,
479358,2016.01.25 9:08,2016.01.25 9:09,en,OcnA-S216-01,_86296_1,4,3,2,2,4,3,2,4,3,2
479359,2016.01.25 9:10,,en,FrScA-S216-01,_94404_1,,,,,,,,,,
479361,2016.01.25 9:11,2016.01.25 9:11,en,AnPhA-S216-01,_76674_1,5,5,4,1,4,5,2,5,5,5
479363,2016.01.25 9:12,2016.01.25 9:13,en,FrScA-S216-01,_95165_1,4,2,3,2,4,2,2,4,2,4
479366,2016.01.25 9:16,2016.01.25 9:19,en,AnPhA-S216-01,_69743_1,4,5,3,1,4,4,1,4,5,4
479367,2016.01.25 9:16,2016.01.25 9:17,en,FrScA-S216-01,_94288_1,5,3,4,1,5,4,2,4,4,4
479370,2016.01.25 9:24,2016.01.25 9:25,en,FrScA-S216-01,_94404_1,4,2,3,2,4,3,2,4,2,4
479373,2016.01.25 9:25,2016.01.25 9:26,en,FrScA-S216-01,_94156_1,4,3,3,2,3,3,3,4,3,4
479375,2016.01.25 9:30,2016.01.25 9:31,en,AnPhA-S216-01,_95114_1,5,5,3,1,5,5,3,5,4,5
479376,2016.01.25 9:30,2016.01.25 9:31,en,AnPhA-S216-02,_94542_1,5,5,3,1,5,5,2,5,3,4
479377,2016.01.25 9:31,2016.01.25 9:32,en,AnPhA-S216-02,_94219_1,4,4,3,1,4,5,2,5,4,5
479380,2016.01.25 9:37,2016.01.25 9:38,en,FrScA-S216-01,_94257_1,5,4,3,1,5,4,1,5,3,5
479382,2016.01.25 9:40,2016.01.25 9:41,en,FrScA-S216-01,_69182_1,4,3,2,2,4,4,2,4,3,3
479386,2016.01.25 9:49,2016.01.25 9:51,en,FrScA-S216-01,_95045_1,3,2,1,4,3,2,3,4,1,1
479389,2016.01.25 9:51,2016.01.25 9:52,en,FrScA-S216-01,_94070_1,5,4,3,2,4,4,2,4,4,5
479390,2016.01.25 9:53,2016.01.25 9:54,en,PhysA-S216-01,_94970_1,4,4,3,2,4,4,2,4,3,4
479393,2016.01.25 10:00,2016.01.25 10:01,en,FrScA-S216-01,_88854_1,4,3,2,2,4,3,3,4,2,3
479395,2016.01.25 10:01,2016.01.25 10:03,en,FrScA-S216-01,_67463_1,3,4,3,2,3,4,3,3,4,3
479398,2016.01.25 10:02,2016.01.25 10:03,en,OcnA-S216-01,_94590_1,3,2,4,3,4,2,4,3,2,2
479405,2016.01.25 10:10,2016.01.25 10:10,en,AnPhA-S216-01,_94846_1,5,5,3,1,5,5,2,5,5,5
479409,2016.01.25 10:17,2016.01.25 10:18,en,AnPhA-S216-02,_95264_1,4,3,2,2,4,5,3,4,3,3
479410,2016.01.25 10:18,2016.01.25 10:23,en,AnPhA-S216-01,_76673_1,4,4,4,2,4,4,3,4,4,4
479411,2016.01.25 10:19,2016.01.25 10:20,en,FrScA-S216-01,_85287_1,4,3,4,2,5,4,2,5,4,5
479413,2016.01.25 10:23,2016.01.25 10:23,en,FrScA-S216-01,_86490_1,5,4,3,1,4,5,2,4,4,4
479433,2016.01.25 10:49,,en,AnPhA-S216-02,_95264_1,,,,,,,,,,
479439,2016.01.25 10:58,2016.01.25 11:00,en,FrScA-S216-01,_89345_1,4,2,3,2,4,2,1,4,3,4
479448,2016.01.25 11:08,2016.01.25 11:09,en,AnPhA-S216-02,_94903_1,4,4,3,1,5,5,2,4,4,4
479457,2016.01.25 11:13,2016.01.25 11:15,en,OcnA-S216-02,_54567_1,4,4,3,2,4,4,2,4,3,4
479467,2016.01.25 11:24,2016.01.25 11:25,en,FrScA-S216-01,_77190_1,5,2,4,1,5,4,1,5,4,5
479468,2016.01.25 11:25,2016.01.25 11:25,en,FrScA-S216-01,_89333_1,4,4,3,,4,4,2,4,4,4
479478,2016.01.25 11:45,2016.01.25 11:46,en,FrScA-S216-01,_94824_1,5,4,3,1,5,3,2,5,3,4
479481,2016.01.25 11:52,2016.01.25 11:53,en,FrScA-S216-01,_86836_1,4,3,3,2,4,3,3,4,3,4
479486,2016.01.25 11:59,2016.01.25 12:01,en,AnPhA-S216-01,_67013_1,4,4,2,2,4,4,3,4,4,5
479495,2016.01.25 12:08,2016.01.25 12:08,en,AnPhA-S216-01,_86942_1,5,4,5,1,5,5,1,5,5,5
479514,2016.01.25 12:29,2016.01.25 12:30,en,AnPhA-S216-01,_88612_1,3,4,4,2,4,4,2,4,4,4
479524,2016.01.25 12:36,2016.01.25 12:37,en,FrScA-S216-01,_85659_1,4,3,2,2,4,4,3,4,3,3
479527,2016.01.25 12:41,2016.01.25 12:42,en,FrScA-S216-01,_65116_1,5,3,3,2,5,4,2,5,4,5
479528,2016.01.25 12:42,2016.01.25 12:43,en,FrScA-S216-01,_69397_1,4,4,3,1,4,4,1,5,3,4
479533,2016.01.25 12:46,2016.01.25 12:46,en,AnPhA-S216-01,_94805_1,5,4,3,1,5,5,2,5,4,5
479539,2016.01.25 12:51,2016.01.25 12:51,en,AnPhA-S216-02,_94545_1,,,,,,,,,,
479546,2016.01.25 12:56,,en,FrScA-S216-01,_55078_1,,,,,,,,,,
479547,2016.01.25 12:58,,en,AnPhA-S216-02,_95160_1,,,,,,,,,,
479560,2016.01.25 13:06,2016.01.25 13:07,en,OcnA-S216-02,_94556_1,3,2,3,3,3,3,3,3,3,3
479568,2016.01.25 13:19,2016.01.25 13:20,en,FrScA-S216-01,_94135_1,5,4,3,2,4,4,2,5,3,4
479575,2016.01.25 13:32,2016.01.25 13:33,en,AnPhA-S216-01,_95014_1,5,5,5,1,5,5,1,5,5,5
479577,2016.01.25 13:34,2016.01.25 13:36,en,FrScA-S216-01,_86515_1,5,4,3,1,5,5,1,5,3,5
479591,2016.01.25 13:58,2016.01.25 13:59,en,AnPhA-S216-02,_94550_1,5,5,3,1,5,5,1,5,5,5
479595,2016.01.25 14:04,2016.01.25 14:04,en,FrScA-S216-01,_85796_1,4,3,2,2,4,3,3,4,3,4
479602,2016.01.25 14:11,2016.01.25 14:12,en,OcnA-S216-02,_94240_1,5,4,4,1,5,4,1,5,5,5
479603,2016.01.25 14:13,2016.01.25 14:15,en,OcnA-S216-01,_94717_1,4,2,2,1,5,3,4,4,4,5
